QikProp_.stars	QikProp_.amine	QikProp_.amidine	QikProp_.acid	QikProp_.amide	QikProp_.rotor	QikProp_.rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip.2.V	QikProp_ACxDN..5.SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo.w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP.eV.	QikProp_EA.eV.	QikProp_.metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_.NandO	QikProp_RuleOfFive	QikProp_.ringatoms	QikProp_.in34	QikProp_.in56	QikProp_.noncon	QikProp_.nonHatm	QikProp_RuleOfThree	QikProp_ACxDN..5.SAxSASA.MW	Class
4	0	0	0	0	11	0	-2	182.173	6.782	377.723	146.855	230.867	0	0	598.681	6	10.2	0.076833	0.0661459	0.9094714	10.742	6.831	18.227	18.606	-3.09	-0.074	-0.34	-2.997	64.06	-1.96	25.375	-4.718	10.554	-2.102	6	-1.079	1	28.228	0	0	118.147	6	1	0	0	0	0	12	0	0.137149	L
0	0	0	0	0	6	0	-2	524.608	3.578	713.258	116.324	250.997	343.307	2.63	1382.585	3	11	0.0092586	0.026712	0.8414853	48.603	15.889	27.489	19.384	1.918	-4.474	-6.749	-5.734	41.276	-2.155	16.311	-4.36	8.861	0.941	5	0.039	2	54.136	0	0	151.024	9	1	26	0	26	3	36	0	0.0363177	L
6	1	0	0	0	16	2	-2	560.661	1.978	1051.965	665.868	230.568	117.871	37.657	1840.931	1.25	10.75	0.0021262	0.0114252	0.6905401	58.372	19.579	26.812	13.524	4.361	-7.503	-5.918	-7.828	16.081	-3.133	10.134	-5.88	9.31	0.887	8	0.672	1	61.112	0	0	169.354	10	1	15	0	15	3	39	3	0.021437	M
2	1	0	2	0	10	0	-2	448.447	2.604	748.654	244.938	348.188	117.869	37.659	1313.66	3.25	10.75	0.0051636	0.0258862	0.7748291	41.123	14.85	24.875	17.847	-0.694	-4.039	-3.658	-2.849	0.079	-3.415	0.052	-8.624	9.379	0.907	8	-0.669	1	3.16	0	0	198.639	10	0	15	0	15	3	31	2	0.0432154	L
1	0	0	0	0	3	0	-2	295.297	7.747	544.76	95.847	161.311	287.602	0	917.693	1	5	0.0654059	0.0091783	0.8383484	31.392	10.048	15.471	9.811	2.175	-3.95	-4.133	-5.519	292.541	-1.147	131.027	-3.191	8.865	0.753	0	0.031	3	83.819	0	0	98.68	6	0	15	0	15	0	22	0	0.016932	H
2	0	0	1	0	3	0	-1	241.289	3.042	476.003	140.289	83.014	252.7	0	809.314	1	1.5	0.0114327	0.0031512	0.8823355	26.722	8.386	10.869	5.429	3.742	-4.025	-4.167	-2.834	409.525	-0.328	239.723	-1.871	7.899	0.607	6	0.23	3	95.611	0	0	52.889	3	0	12	0	12	0	18	0	0.00621653	H
0	0	0	0	0	4	0	-1	351.394	4.52	557.153	149.329	143.794	219.616	44.414	961.777	0	6.5	0.0212387	0	0.8457465	31.865	9.994	14.41	9.067	1.962	-2.914	-4.355	-5.075	428.843	-0.909	346.905	-3.012	8.44	1.147	2	-0.499	3	85.548	0	0	96.495	7	0	15	0	15	1	23	0	0	H
2	1	0	0	2	11	0	1	562.726	5.298	929.429	473.922	66.748	348.412	40.347	1726.129	1.5	9.7	0.0162586	0.0127821	0.7487396	59.19	18.181	27.19	16.191	4.271	-5.665	-5.379	-5.237	344.317	-0.396	500.789	-2.529	9.024	0.895	5	0.201	3	84.404	0	27.999	102.808	8	1	26	0	26	9	40	0	0.0211116	M
2	1	0	0	2	12	0	1	582.741	6.216	984.139	472.148	63.243	448.748	0	1837.442	1.5	9.7	0.0210275	0.0120715	0.7371982	63.961	19.737	28.806	16.679	4.954	-6.322	-5.966	-5.902	377.94	-0.537	327.009	-2.015	9.077	0.668	4	0.451	1	89.124	0	27.091	101.262	8	1	29	0	29	9	43	1	0.0203865	H
1	1	0	0	2	11	0	1	546.665	5.572	918.105	479.568	70.512	368.024	0	1696.723	1.5	10.2	0.0182959	0.0136067	0.7493423	58.2	17.786	26.984	16.802	3.716	-5.095	-4.848	-5.32	317.095	-0.538	275.456	-2.529	9.193	0.459	5	0.018	3	80.509	0	28.008	111.981	9	1	26	0	26	9	40	0	0.022852	M
1	1	0	0	2	11	0	1	590.779	4.449	927.499	515.727	54.433	330.71	26.628	1787.259	1.25	10.95	0.0110734	0.0131994	0.7679091	61.467	18.152	28.211	17.299	4.167	-4.852	-5.432	-4.842	402.306	-0.251	563.285	-2.364	9.123	1.024	5	0.108	3	85.003	0	34.177	87.499	8	1	27	0	27	10	42	0	0.0207225	H
3	1	0	0	2	11	0	1	588.763	5.979	979.505	473.904	66.913	407.797	30.891	1819.199	1.5	9.7	0.0196524	0.0121286	0.7357753	63.482	19.546	28.742	16.714	4.882	-6.507	-6.029	-5.73	343.032	-0.449	442.752	-2.323	9.108	1.134	5	0.443	1	87.949	0	28.006	102.922	8	1	28	0	28	9	42	1	0.0201779	M
4	1	0	0	2	11	0	1	630.844	5.096	1001.367	566.579	47.518	349.609	37.661	1928.626	1.5	9.7	0.0134633	0.0118638	0.7482911	67.305	19.853	29.966	15.77	5.676	-7.135	-6.74	-5.25	588.722	-0.174	762.158	-2.17	8.992	0.864	5	0.749	1	83.839	0	21.643	97.714	8	2	32	0	32	15	45	1	0.0188319	M
2	1	0	0	2	10	0	1	616.817	4.587	970.361	536.942	46.147	349.61	37.661	1869.47	1.5	9.7	0.011256	0.0122429	0.7563287	65.58	19.217	29.385	15.599	5.316	-6.886	-6.453	-5.119	654.619	-0.086	787.22	-2.241	9.028	0.9	5	0.636	1	82.558	0	17.487	97.237	8	2	32	0	32	15	44	1	0.0192602	M
4	1	0	0	2	12	0	1	644.871	4.037	1036.799	594.579	54.948	349.61	37.662	1986.453	1.5	9.7	0.0082051	0.0114584	0.7370934	68.977	20.581	30.432	15.685	5.984	-7.603	-7.028	-5.431	500.542	-0.343	639.573	-2.211	9.013	0.884	5	0.857	1	84.38	0	21.644	99.234	8	2	32	0	32	15	46	1	0.0184224	M
4	1	0	0	2	11	0	1	644.871	3.512	1036.618	648.998	54.983	294.421	38.217	1985.502	1.5	9.7	0.0062132	0.0114604	0.7369868	69.054	20.189	30.377	15.504	5.915	-7.777	-7.028	-5.169	503.418	-0.282	643.548	-2.502	8.93	0.84	6	0.897	1	84.022	0	21.29	96.844	8	2	32	0	32	15	46	1	0.0184224	M
4	1	0	0	2	11	0	1	648.834	2.342	1013.86	561.196	54.982	312.699	84.984	1942.457	1.5	9.7	0.0028245	0.0117176	0.7425996	67.506	19.549	30.071	15.591	5.845	-7.575	-7.11	-5.166	503.367	-0.157	1160.86	-2.438	9.168	1.091	5	0.783	1	83.613	46.775	21.297	96.837	8	2	32	0	32	15	46	1	0.0183098	L
8	1	0	0	2	14	0	1	701.966	5.381	1132.152	782.14	54.972	256.847	38.193	2179.001	1.5	10.7	0.0132891	0.0115751	0.7179575	74.513	21.969	32.707	15.803	6.651	-8.586	-7.783	-5.298	503.459	-0.499	643.518	-2.346	8.084	0.557	6	1.068	1	88.334	0	21.299	98.503	9	2	32	0	32	15	50	1	0.0186687	M
0	0	0	1	0	3	0	-2	153.137	5.495	330.243	0	202.962	127.281	0	505.171	2.5	2.75	0.0597817	0.0131665	0.9288736	13.352	5.92	10.166	8.469	0.346	-0.873	-1.591	-1.482	29.841	-1.186	14.133	-4.524	8.104	0.279	2	-0.831	2	55.367	0	0	93.965	4	0	6	0	6	0	11	0	0.0283938	L
6	1	0	1	4	18	0	-2	573.663	8.019	974.232	316.85	321.224	295.489	40.668	1763.314	5	11.25	0.0364704	0.0258211	0.7245293	55.678	21.051	32.966	27.655	-1.144	-2.946	-3.191	-0.82	0.101	-4.103	0.357	-6.733	8.958	0.218	10	-1.289	1	0	0	93.901	225.844	12	3	12	0	12	0	40	2	0.0438511	L
0	1	0	0	0	7	0	-1	211.26	1.139	470.574	208.688	157.16	104.726	0	768.846	4	4.7	0.0016878	0.0199756	0.862509	21.121	8.011	14.797	11.577	0.129	-0.749	-0.958	-4.982	79.882	-0.868	35.637	-5.438	9.193	-0.085	5	-0.577	2	61.752	0	0	77.66	4	0	6	0	6	0	15	0	0.0444949	L
2	0	1	0	0	4	0	-2	129.164	7.546	332.334	155.673	170.946	5.715	0	506.964	5	3.5	0.1123081	0.0235493	0.9252117	11.621	5.384	13.924	11.609	-0.733	-0.377	-0.649	-2.769	237.037	-1.009	104.376	-6.328	8.008	-0.787	2	-0.919	2	65.157	0	0	91.169	5	0	0	0	0	0	9	0	0.0605914	M
0	1	0	0	0	7	0	1	309.45	3.087	574.779	263.242	16.122	295.414	0	1053.929	0	4	0.0090406	0	0.8713755	34.351	10.278	13.043	5.617	3.93	-3.185	-3.46	-5.748	1737.448	0.399	994.366	-2.167	9.132	-0.085	4	0.31	3	100	0	0	19.242	2	0	12	0	12	0	23	0	0	H
4	0	0	2	0	11	0	-2	454.444	10.275	749.875	164.854	419.743	165.277	0	1322.008	6.25	11.75	0.0798571	0.0391732	0.7768408	41.268	16.176	31.075	23.804	-1.818	-3.959	-4.531	-2.316	0.066	-4.737	0.024	-7.617	8.269	0.87	5	-0.932	1	0	0	0	229.225	13	2	16	0	16	0	33	1	0.0646394	L
0	0	0	0	0	4	1	-2	184.148	4.992	383.24	95.849	199.254	88.138	0	597.023	3	4.25	0.0417376	0.0192078	0.894721	16.012	6.392	12.206	10.294	-0.203	-1.318	-1.735	-3.656	127.755	-1.337	53.512	-4.497	9.25	0.511	3	-0.677	2	63.456	0	0	100.052	5	0	6	0	6	0	13	0	0.0399744	M
1	1	0	1	0	6	0	-2	211.217	3.334	391.244	75.463	224.323	91.458	0	664.963	5	4.5	0.0167119	0.0257188	0.9417074	17.479	8.193	15.589	13.241	-2.248	-1.285	-0.921	-1.83	4.668	-1.086	2.105	-6.818	9.008	-0.116	4	-0.88	2	25.762	0	0	111.634	5	0	6	0	6	0	15	1	0.0476398	L
0	0	0	0	0	2	1	0	152.149	3.746	361.651	95.848	106.547	159.256	0	555.118	1	2.75	0.0252732	0.007604	0.9032307	16.299	5.408	8.102	6.13	1.793	-1.372	-1.626	-3.857	967.193	-0.428	477.19	-2.73	9.524	0.38	1	-0.446	3	90.877	0	0	57.558	3	0	6	0	6	0	11	0	0.0180743	H
0	0	0	0	0	5	0	-2	374.476	6.828	571.995	318.307	190.765	62.924	0	1083.355	3	8.15	0.0430393	0.0246789	0.8918388	34.592	10.891	20.83	14.14	1.575	-3.469	-3.794	-3.582	153.773	-1.337	65.383	-4.334	10.392	0.675	4	-0.113	3	75.309	0	0	105.077	5	0	17	0	17	12	27	0	0.0376959	M
0	1	0	0	0	6	2	1	317.384	3.324	542.415	299.117	67.176	176.123	0	986.569	0	6.7	0.0112024	0	0.8835911	31.158	9.22	13.521	7.955	1.413	-0.629	-1.923	-4.982	569.866	0.027	298.022	-3.624	9.282	-0.335	4	-0.565	3	84.542	0	0	59.291	5	0	15	3	12	7	23	0	0	M
7	2	0	0	3	18	0	-2	600.732	11.48	1019.152	428.569	262.977	286.937	40.669	1874.902	5.75	12	0.0702897	0.0282342	0.7215146	60.062	21.831	36.175	26.943	0.951	-2.445	-2.955	-4.736	0.61	-2.992	1.208	-7.752	8.966	0.177	11	-0.717	1	0	0	64.133	209.177	12	3	12	0	12	0	42	2	0.0478998	L
0	1	0	0	0	8	0	0	299.8	5.42	592.407	354.268	101.266	70.734	66.138	1002.418	2.5	6.25	0.0293084	0.0166813	0.8176688	29.501	9.698	16.627	10.391	2.639	-2.601	-2.146	-5.546	270.702	-0.368	306.989	-4.431	8.418	0.072	3	-0.222	3	85.936	0	0	71.159	5	0	6	0	6	0	20	0	0.0329624	H
0	0	0	0	0	2	0	-2	365.834	10.28	574.781	139.502	172.254	209.889	53.136	1011.643	3	8.5	0.1044566	0.025614	0.8479058	35.052	11.36	22.364	16.045	1.217	-3.762	-4.163	-4.994	230.364	-1.024	197.822	-3.763	9.226	0.843	2	-0.247	3	76.355	0	0	97.518	6	0	16	0	16	1	24	0	0.0402435	M
0	1	0	0	0	11	1	1	495.636	1.699	839.86	431.593	60.732	300.652	46.883	1558.104	1	7.2	0.0018527	0.0085729	0.7739073	52.009	15.33	22.409	10.345	5.618	-6.012	-6.241	-7.35	655.955	-0.262	626.781	-2.586	8.831	0.024	6	0.935	3	100	46.883	0	59.652	6	1	19	0	19	4	36	1	0.0145269	M
0	0	0	0	0	0	0	1	325.772	4.815	550.002	125.025	40.407	284.249	100.321	956.278	0	2.5	0.0242409	0	0.8534732	34.831	9.701	13.357	5.749	4.752	-4.418	-5.786	-5.259	4099.389	0.44	8057.213	-1.263	9.33	1.019	2	0.725	3	100	28.681	0	31.794	3	0	20	0	17	1	23	0	0	H
3	2	0	0	0	16	0	-2	444.486	2.169	794.252	341.606	280.204	172.442	0	1384.604	4	9.9	0.0033988	0.0249291	0.7564102	40.631	15.449	24.6	16.79	0.622	-1.926	-2.932	-7.748	1.357	-2.869	0.482	-8.665	7.422	1.271	11	-0.348	1	19.999	0	0	176.566	10	1	14	0	14	0	32	2	0.0445458	M
1	0	0	0	0	2	0	0	324.335	2.142	476.948	112.116	75.908	288.925	0	912.508	1	5.7	0.0050259	0.011951	0.9539334	31.84	10.052	15.115	9.986	2.516	-2.738	-4.556	-3.655	1888.267	-0.113	983.427	-1.709	9.856	0.419	3	-0.009	3	100	0	0	83.901	6	0	18	0	18	1	24	0	0.0175744	H
0	0	0	0	0	5	0	-2	302.24	7.049	503.316	0	272.505	230.811	0	847.045	4	5.25	0.0586629	0.0208616	0.8601919	26.739	10.498	18.692	14.281	0.375	-2.671	-4.043	-4.895	25.807	-2.193	9.498	-5.249	9.083	0.994	5	-0.374	2	54.406	0	0	137.316	7	0	16	0	16	0	22	0	0.0347405	M
0	1	0	0	0	2	0	1	285.342	3.876	474.995	235.751	98.246	140.998	0	843.302	2	5.2	0.0178168	0.0154821	0.9087927	27.657	8.439	14.741	10.1	0.901	-3.081	-2.453	-4.406	289.16	0.048	143.147	-4.704	8.494	-0.513	5	-0.108	3	76.269	0	0	52.406	4	0	18	0	18	8	21	0	0.0257723	M
1	0	0	0	0	12	0	-2	496.64	7.973	706.657	464.779	226.983	14.895	0	1387.247	7	11.05	0.0458241	0.0413716	0.8512533	41.801	14.323	30.629	21.554	1.147	-3.193	-4.608	-4.01	69.73	-2.248	27.811	-4.498	10.339	0.238	8	-0.319	2	53.694	0	0	139.956	8	1	17	0	17	14	35	1	0.0588666	M
0	0	0	0	0	6	0	-2	318.239	2.485	516.097	0	322.736	193.36	0	867.875	5	6	0.0071128	0.0259959	0.8525872	26.572	10.988	19.923	16.381	-0.318	-2.469	-4.011	-4.839	8.618	-2.758	2.902	-6.21	8.859	0.974	6	-0.519	2	28.864	0	0	158.692	8	1	16	0	16	0	23	1	0.0421583	M
4	0	0	0	0	10	1	-2	464.382	3.849	668.365	146.285	355.843	166.237	0	1226.816	7	12.8	0.0120748	0.0506693	0.8292218	38.11	14.883	30.614	25.533	-1.054	-2.806	-4.339	-5.088	4.183	-3.489	1.329	-6.532	8.772	0.82	8	-0.765	1	5.976	0	0	206.466	12	2	22	0	22	5	33	2	0.0729261	L
0	1	0	0	0	6	0	1	366.48	2.509	687.886	221.216	90.388	319.745	56.537	1189.794	1	5	0.0052891	0.0072686	0.7893988	40.663	12.826	17.649	9.25	4.082	-5.01	-4.636	-7.191	343.279	-0.228	351.585	-3.546	8.431	0.885	6	0.61	3	96.232	0	0	69.058	5	0	17	0	17	0	26	0	0.0136432	M
1	0	0	0	0	6	0	0	392.792	4.081	691.208	56.93	82.815	408.165	143.297	1160.313	1	5	0.0143547	0.0072337	0.7725732	40.327	12.835	18.113	9.838	4.902	-6.667	-6.221	-7.159	1623.908	-0.371	5092.405	-1.032	8.993	0.613	4	0.523	1	100	67.934	0	65.399	6	0	17	0	17	0	27	1	0.0127294	M
0	0	0	0	0	5	0	0	326.785	4.854	637.887	56.185	82.815	427.205	71.682	1057.508	1	5	0.0222799	0.0078384	0.7869439	37.037	12.318	16.821	10.035	4.008	-5.568	-4.882	-7.017	1623.923	-0.453	2063.583	-1.061	8.987	0.563	3	0.293	3	100	0	0	57.146	5	0	17	0	17	0	23	0	0.0153006	M
0	0	0	0	0	6	0	-1	348.447	3.112	711.43	247.801	83.14	380.489	0	1216.387	1	5	0.0079603	0.0070281	0.7746058	42.307	13.106	17.984	9.651	4.667	-6.405	-5.319	-6.994	1612.443	-0.722	829.117	-1.135	8.878	0.474	3	0.677	1	100	0	0	57.142	5	0	17	0	17	0	26	1	0.0143494	M
1	0	0	0	1	10	1	-2	323.452	12.507	694.524	385.957	107.759	123.395	77.414	1154.531	2.8	6.5	0.1354978	0.0156605	0.7663279	34.808	11.826	20.44	13.247	2.585	-4.249	-2.894	-4.527	579.816	-1.073	1231.259	-2.111	8.209	-0.017	3	-0.354	3	91.54	0	26.474	78.624	5	0	6	0	6	0	22	0	0.0336266	M
0	0	0	0	2	5	0	-1	234.297	3.666	546.49	251.759	99.684	195.048	0	889.582	1.25	4.25	0.0151074	0.0086948	0.8185403	28.099	8.664	12.995	12.526	1.327	-1.856	-1.395	-2.65	362.01	-0.73	561.103	-2.19	9.566	-0.143	2	-0.646	3	80.512	0	61.794	73.506	4	0	6	0	6	0	17	0	0.0202803	H
0	0	0	0	3	6	0	-1	291.349	6.479	592.3	299.275	113.822	179.203	0	1015.457	1.5	6	0.0413444	0.0124067	0.8248926	32.343	10	16.204	15.316	0.644	-1.548	-1.224	-1.097	216.858	-0.913	401.904	-2.41	9.415	0.035	3	-0.998	3	72.528	0	72.908	103.174	6	0	6	0	6	0	21	0	0.0252223	L
0	0	0	0	2	7	0	0	316.442	7.357	666.651	402.883	68.72	195.048	0	1144.292	1.25	4.25	0.0473051	0.0071276	0.7936415	37.009	10.998	16.288	10.191	3.134	-4.533	-2.982	-3.052	1160.004	-0.586	1165.252	-1.427	9.236	-0.272	2	-0.059	3	100	0	35.147	63.888	4	0	12	0	12	6	23	0	0.0150158	H
0	0	0	0	3	8	0	-1	373.494	8.643	716.02	450.109	87.217	178.694	0	1276.533	1.5	6	0.0585168	0.0102629	0.794806	41.503	12.348	19.395	13.074	2.435	-4.208	-2.803	-1.581	622.859	-0.839	753.051	-1.729	9.108	0.001	3	-0.418	3	91.22	0	47.039	93.666	6	0	12	0	12	6	27	0	0.0196749	M
0	0	0	0	2	7	0	0	276.378	7.396	609.558	345.525	68.982	195.051	0	1028.059	1.25	4.25	0.0532069	0.0077952	0.808157	32.357	9.841	14.774	10.028	2.403	-3.53	-2.213	-2.818	1161.316	-0.563	1158.072	-1.432	9.237	-0.272	2	-0.368	3	95.873	0	34.773	63.774	4	0	6	0	6	0	20	0	0.0171925	H
0	0	0	0	3	8	0	-1	333.43	6.603	653.525	379.655	101.874	171.996	0	1154.875	1.5	6	0.0377509	0.0112444	0.8145656	36.57	11.213	17.493	14.132	1.576	-2.606	-2.04	-1.23	339.796	-0.942	532.833	-2.023	9.419	0.038	3	-0.729	3	81.477	0	62.64	99.34	6	0	6	0	6	0	24	0	0.0220391	M
0	0	0	0	2	7	0	0	310.395	7.231	620.891	197.544	64.878	358.469	0	1078.763	1.25	4.25	0.0484665	0.0076529	0.8192831	35.947	11.476	16.264	11.192	2.947	-3.707	-3.249	-3.417	1253.617	-0.503	1275.86	-0.78	9.255	-0.19	3	-0.227	3	100	0	35.49	61.533	4	0	12	0	12	0	23	0	0.0153083	H
0	0	0	0	3	8	0	-1	367.447	8.868	679.869	246.543	84.712	348.614	0	1213.287	1.5	6	0.0648153	0.0108087	0.8091871	40.594	12.898	19.47	14.108	2.263	-3.586	-3.072	-2.159	660.745	-0.781	798.926	-1.085	9.127	0.016	4	-0.578	3	90.671	0	46.802	91.218	6	0	12	0	12	0	27	0	0.0199988	M
0	0	0	0	2	6	0	0	262.351	2.535	575.571	303.028	77.495	195.048	0	966.585	1.25	4.25	0.0066481	0.0082555	0.8214094	30.539	9.304	13.611	11.128	1.969	-2.691	-1.938	-2.603	771.035	-0.564	947.283	-1.685	9.515	-0.145	2	-0.484	3	90.147	0	46.978	64.576	4	0	6	0	6	0	19	0	0.0181117	H
0	0	0	0	3	7	0	-1	319.403	7.994	590.02	327.149	104.433	158.438	0	1053.676	1.5	6	0.0606473	0.0124546	0.8487297	33.032	10.208	16.69	14.526	0.936	-1.507	-1.766	-0.612	290.978	-0.825	501.6	-2.214	9.342	0.117	3	-0.927	3	76.524	0	68.052	94.778	6	0	6	0	6	0	23	0	0.0230069	M
0	0	0	0	2	5	0	-1	220.271	3.48	529.933	210.93	123.953	195.05	0	844.346	1.25	4.25	0.0143428	0.0089665	0.8152499	26.289	8.349	12.456	13.003	0.876	-1.412	-1.129	-2.703	195.292	-0.981	316.434	-2.637	9.514	-0.123	2	-0.766	3	73.074	0	66.554	78.61	4	0	6	0	6	0	16	0	0.0215718	H
0	0	0	0	3	6	0	-2	277.322	7.925	578.755	262.35	135.483	180.923	0	972.042	1.5	6	0.0646081	0.012697	0.8199621	30.622	9.722	16.004	16.169	0.225	-0.995	-0.958	-1.185	112.896	-1.142	241.047	-2.803	9.364	0.081	3	-1.111	2	65.005	0	82.718	108.278	6	0	6	0	6	0	20	0	0.0264979	L
1	1	0	0	0	0	0	2	312.801	6.928	552.279	169.616	39.161	271.866	71.636	961.55	2	3.5	0.0499115	0.0089624	0.8530755	34.924	10.295	17.021	9.566	3.455	-4.036	-3.84	-5.932	1050.588	0.779	1425.007	-3.346	7.157	1.638	1	0.492	3	100	0	0	36.379	4	0	21	0	18	4	22	0	0.0158239	H
0	1	0	0	0	9	0	-1	309.405	5.117	616.197	369.628	133.764	112.805	0	1066.214	4	6.85	0.0245598	0.0222331	0.8191085	31.814	10.731	19.764	13.5	0.749	-1.705	-2.021	-5.723	133.141	-0.91	61.903	-4.786	9.119	-0.292	7	-0.276	2	69.354	0	0	82.249	5	0	10	0	10	4	22	1	0.0442784	M
0	1	0	0	0	4	1	1	327.379	6.897	517.636	264.945	126.399	126.293	0	946.014	2	6.25	0.0502775	0.0170754	0.9003374	30.343	9.447	16.752	10.887	1.327	-1.787	-2.824	-4.473	156.371	-0.319	73.656	-5.083	8.9	0.019	7	-0.106	2	73.986	0	0	79.944	5	0	18	0	18	9	24	1	0.0269988	H
0	0	0	0	0	3	0	-2	272.257	2.796	495.266	49.564	193.781	251.92	0	828.493	2	4	0.0094335	0.0114219	0.8613627	27.482	9.457	14.405	10.15	1.613	-3.358	-3.927	-4.977	143.97	-1.359	60.889	-3.915	9.315	0.553	5	-0.048	3	75.018	0	0	97.696	5	0	16	0	16	2	20	0	0.0207777	H
7	0	0	0	0	13	2	-2	580.541	1.685	854.346	309.541	336.468	208.336	0	1588.315	7	19.3	0.0017881	0.0597685	0.7705883	51.053	18.591	38.242	31.876	-1.275	-3.348	-4.067	-6.238	6.385	-3.998	2.099	-5.739	9.202	0.224	10	-1.187	1	0	0	0	216.837	14	3	28	0	28	12	41	2	0.0879576	L
1	1	0	0	1	12	0	-1	567.785	7.692	919.604	502.95	96.72	299.445	20.489	1771.415	4	9.95	0.0334028	0.0216397	0.7699178	59.893	18.65	31.525	18.152	4.373	-5.681	-5.598	-6.035	263.747	-0.799	192.161	-3.158	8.53	0.05	5	0.467	2	82.928	0	6.837	95.28	7	1	22	0	22	9	40	0	0.0350484	M
1	1	0	0	0	1	1	2	277.406	5.018	468.493	415.18	53.313	0	0	880.066	0	5	0.0286124	0	0.9479942	28.424	7.295	11.835	5.914	1.706	-1.095	-1.474	-3.1	771.312	0.506	413.37	-4.469	8.804	-1.057	1	-0.207	3	88.609	0	0	39.479	3	0	16	0	12	13	20	0	0	M
1	1	0	0	0	1	2	1	375.507	1.997	592.064	482.298	109.766	0	0	1139.152	0	8	0.0035005	0	0.8909443	38.793	9.687	16.967	9.55	1.544	-1.866	-2.271	-4.023	224.848	-0.02	109.068	-5.509	9.021	-0.953	2	-0.258	3	78.082	0	0	75.913	5	0	21	0	17	16	27	0	0	M
0	0	0	0	0	5	0	-2	282.252	7.882	495.202	230.169	214.559	50.474	0	834.819	4	10.3	0.0744104	0.0415992	0.8658532	24.527	8.726	20.294	17.614	-1.055	-1.946	-1.657	-3.943	91.46	-1.646	37.288	-4.816	8.869	0.303	5	-0.861	2	55.872	0	0	133.534	8	0	11	0	11	4	20	0	0.0729845	M
0	0	0	0	0	0	0	0	266.302	3.726	506.168	211.49	75.476	219.203	0	859.777	1	5	0.016147	0.0098781	0.8638943	30.348	8.493	14.06	9.331	2.342	-3.213	-3.189	-4.78	1906.185	-0.111	993.517	-2.138	8.568	0.664	6	0.02	3	100	0	0	57.18	5	0	18	3	12	3	20	0	0.0187756	H
0	1	0	0	0	0	0	2	162.234	2.715	396.734	222.358	27.704	146.671	0	642.023	0	3.5	0.0114803	0	0.9071933	20.94	5.507	8.157	5.307	1.183	0.768	-0.247	-4.459	1349.221	0.738	756.544	-3.576	9.432	-0.1	5	-0.454	3	89.892	0	0	16.453	2	0	11	0	11	4	12	0	0	H
2	1	0	0	1	8	0	0	641.593	7.953	961.768	418.649	138.765	275.588	128.766	1823.03	2	11.25	0.0346966	0.0165423	0.7503959	64.299	19.767	31.623	19.091	4.545	-6.571	-7.143	-6.237	73.687	-0.847	279.15	-4.401	9.294	0.433	8	0.587	1	74.02	0	26.319	112.882	9	1	29	0	29	9	44	2	0.0247974	L
4	1	0	0	1	8	0	1	710.696	8.98	1011.645	530.067	55.754	297.152	128.672	1998.585	0	11.95	0.0403491	0	0.758494	71.53	20.308	31.456	15.756	5.815	-6.655	-8.19	-6.209	549.996	0.15	1977.829	-2.795	9.256	0.412	6	0.562	1	84.122	0	15.544	85.878	9	2	35	0	35	13	49	1	0	M
5	2	0	0	1	8	0	1	724.726	7.844	1049.4	569.725	86.067	264.96	128.648	2067.956	0	13.75	0.0297512	0	0.7480284	73.999	21.044	33.207	17.605	4.616	-5.209	-6.605	-6.951	70.786	0.169	238.423	-5.529	9.283	0.429	8	0.282	2	74.125	0	15.525	94.474	10	1	35	0	35	13	50	1	0	M
4	1	0	0	1	8	0	1	710.696	8.98	1011.645	530.067	55.754	297.152	128.672	1998.585	0	11.95	0.0403491	0	0.758494	71.53	20.308	31.456	15.756	5.815	-6.655	-8.19	-6.209	549.996	0.15	1977.829	-2.795	9.256	0.412	6	0.562	1	84.122	0	15.544	85.878	9	2	35	0	35	13	49	1	0	M
5	2	0	0	1	8	0	1	724.726	7.844	1049.4	569.725	86.067	264.96	128.648	2067.956	0	13.75	0.0297512	0	0.7480284	73.999	21.044	33.207	17.605	4.616	-5.209	-6.605	-6.951	70.786	0.169	238.423	-5.529	9.283	0.429	8	0.282	2	74.125	0	15.525	94.474	10	1	35	0	35	13	50	1	0	M
4	1	0	0	1	8	0	1	710.696	8.98	1011.645	530.067	55.754	297.152	128.672	1998.585	0	11.95	0.0403491	0	0.758494	71.53	20.308	31.456	15.756	5.815	-6.655	-8.19	-6.209	549.996	0.15	1977.829	-2.795	9.256	0.412	6	0.562	1	84.122	0	15.544	85.878	9	2	35	0	35	13	49	1	0	M
