assay_name	compound_pubchem_cid	assay_outcome
tox21-mitotox-p1	CID_60196425	0
tox21-mitotox-p1	CID_60988	0
tox21-mitotox-p1	CID_71577	0
tox21-mitotox-p1	CID_12793	0
tox21-mitotox-p1	CID_6099917	0
tox21-mitotox-p1	CID_15109	0
tox21-mitotox-p1	CID_109029	0
tox21-mitotox-p1	CID_12001	0
tox21-mitotox-p1	CID_23394	0
tox21-mitotox-p1	CID_8815	0
tox21-mitotox-p1	CID_3893	0
tox21-mitotox-p1	CID_7967	0
tox21-mitotox-p1	CID_446155	0
tox21-mitotox-p1	CID_8130	0
tox21-mitotox-p1	CID_5284382	0
tox21-mitotox-p1	CID_61051	0
tox21-mitotox-p1	CID_12777	0
tox21-mitotox-p1	CID_23670838	0
tox21-mitotox-p1	CID_17525	0
tox21-mitotox-p1	CID_27941	0
tox21-mitotox-p1	CID_67535	0
tox21-mitotox-p1	CID_23679004	0
tox21-mitotox-p1	CID_43598	0
tox21-mitotox-p1	CID_6873	0
tox21-mitotox-p1	CID_61631	0
tox21-mitotox-p1	CID_22873	0
tox21-mitotox-p1	CID_526624	0
tox21-mitotox-p1	CID_15037	0
tox21-mitotox-p1	CID_13132266	0
tox21-mitotox-p1	CID_31255	0
tox21-mitotox-p1	CID_4678	0
tox21-mitotox-p1	CID_10913	0
tox21-mitotox-p1	CID_6877	0
tox21-mitotox-p1	CID_13838	0
tox21-mitotox-p1	CID_50878565	0
tox21-mitotox-p1	CID_2734179	0
tox21-mitotox-p1	CID_11344909	0
tox21-mitotox-p1	CID_12971008	0
tox21-mitotox-p1	CID_60196377	0
tox21-mitotox-p1	CID_11171853	0
tox21-mitotox-p1	CID_60196378	0
tox21-mitotox-p1	CID_60196380	0
tox21-mitotox-p1	CID_60196382	0
tox21-mitotox-p1	CID_19838382	0
tox21-mitotox-p1	CID_60196383	0
tox21-mitotox-p1	CID_57369982	0
tox21-mitotox-p1	CID_33733	0
tox21-mitotox-p1	CID_4130	0
tox21-mitotox-p1	CID_60196385	0
tox21-mitotox-p1	CID_60196386	0
tox21-mitotox-p1	CID_60196387	0
tox21-mitotox-p1	CID_60196388	0
tox21-mitotox-p1	CID_44373822	0
tox21-mitotox-p1	CID_13240377	0
tox21-mitotox-p1	CID_60196389	0
tox21-mitotox-p1	CID_60196390	0
tox21-mitotox-p1	CID_60196391	0
tox21-mitotox-p1	CID_12248306	0
tox21-mitotox-p1	CID_15932798	0
tox21-mitotox-p1	CID_19876500	0
tox21-mitotox-p1	CID_57358854	0
tox21-mitotox-p1	CID_45268380	0
tox21-mitotox-p1	CID_17841257	0
tox21-mitotox-p1	CID_23079882	0
tox21-mitotox-p1	CID_11492406	0
tox21-mitotox-p1	CID_60196392	0
tox21-mitotox-p1	CID_4929	0
tox21-mitotox-p1	CID_14025	0
tox21-mitotox-p1	CID_14007922	0
tox21-mitotox-p1	CID_2734180	0
tox21-mitotox-p1	CID_2734248	0
tox21-mitotox-p1	CID_13638937	0
tox21-mitotox-p1	CID_12038941	0
tox21-mitotox-p1	CID_12077313	0
tox21-mitotox-p1	CID_2734181	0
tox21-mitotox-p1	CID_2734249	0
tox21-mitotox-p1	CID_11009532	0
tox21-mitotox-p1	CID_44717198	0
tox21-mitotox-p1	CID_18374068	0
tox21-mitotox-p1	CID_112264	0
tox21-mitotox-p1	CID_60196393	0
tox21-mitotox-p1	CID_16719897	0
tox21-mitotox-p1	CID_60196394	0
tox21-mitotox-p1	CID_12059922	0
tox21-mitotox-p1	CID_60196396	0
tox21-mitotox-p1	CID_66011	0
tox21-mitotox-p1	CID_6101	0
tox21-mitotox-p1	CID_8001	0
tox21-mitotox-p1	CID_8057	0
tox21-mitotox-p1	CID_8100	0
tox21-mitotox-p1	CID_8101	0
tox21-mitotox-p1	CID_70700	0
tox21-mitotox-p1	CID_8208	0
tox21-mitotox-p1	CID_8213	0
tox21-mitotox-p1	CID_61041	0
tox21-mitotox-p1	CID_449293	0
tox21-mitotox-p1	CID_641245	0
tox21-mitotox-p1	CID_24846	0
tox21-mitotox-p1	CID_9117	0
tox21-mitotox-p1	CID_2724144	0
tox21-mitotox-p1	CID_9268	0
tox21-mitotox-p1	CID_6049	0
tox21-mitotox-p1	CID_7957	0
tox21-mitotox-p1	CID_264	0
tox21-mitotox-p1	CID_8211	0
tox21-mitotox-p1	CID_517044	0
tox21-mitotox-p1	CID_517045	0
tox21-mitotox-p1	CID_61082	0
tox21-mitotox-p1	CID_8897	0
tox21-mitotox-p1	CID_10690	0
tox21-mitotox-p1	CID_33005	0
tox21-mitotox-p1	CID_23661960	0
tox21-mitotox-p1	CID_20993	0
tox21-mitotox-p1	CID_21534	0
tox21-mitotox-p1	CID_88022	0
tox21-mitotox-p1	CID_23676745	0
tox21-mitotox-p1	CID_6278	0
tox21-mitotox-p1	CID_6537488	0
tox21-mitotox-p1	CID_80642	0
tox21-mitotox-p1	CID_94866	0
tox21-mitotox-p1	CID_6328152	0
tox21-mitotox-p1	CID_14184	0
tox21-mitotox-p1	CID_26124	0
tox21-mitotox-p1	CID_643820	0
tox21-mitotox-p1	CID_16004	0
tox21-mitotox-p1	CID_17090	0
tox21-mitotox-p1	CID_6944	0
tox21-mitotox-p1	CID_17719	0
tox21-mitotox-p1	CID_122600	0
tox21-mitotox-p1	CID_120203	0
tox21-mitotox-p1	CID_8181	0
tox21-mitotox-p1	CID_61225	0
tox21-mitotox-p1	CID_12561739	0
tox21-mitotox-p1	CID_75050	0
tox21-mitotox-p1	CID_85069	0
tox21-mitotox-p1	CID_16760467	0
tox21-mitotox-p1	CID_2735122	0
tox21-mitotox-p1	CID_15407	0
tox21-mitotox-p1	CID_6096946	0
tox21-mitotox-p1	CID_5284342	0
tox21-mitotox-p1	CID_8819	0
tox21-mitotox-p1	CID_14802	0
tox21-mitotox-p1	CID_10328936	0
tox21-mitotox-p1	CID_6978	0
tox21-mitotox-p1	CID_7410	0
tox21-mitotox-p1	CID_6782	0
tox21-mitotox-p1	CID_175854	0
tox21-mitotox-p1	CID_19999	0
tox21-mitotox-p1	CID_21845	0
tox21-mitotox-p1	CID_5359885	0
tox21-mitotox-p1	CID_1148	0
tox21-mitotox-p1	CID_31291	0
tox21-mitotox-p1	CID_25153273	0
tox21-mitotox-p1	CID_16211072	0
tox21-mitotox-p1	CID_66320	0
tox21-mitotox-p1	CID_26204	0
tox21-mitotox-p1	CID_1550489	0
tox21-mitotox-p1	CID_84703	0
tox21-mitotox-p1	CID_1712094	0
tox21-mitotox-p1	CID_10757	0
tox21-mitotox-p1	CID_8902	0
tox21-mitotox-p1	CID_8843	0
tox21-mitotox-p1	CID_12734	0
tox21-mitotox-p1	CID_356	0
tox21-mitotox-p1	CID_81530	0
tox21-mitotox-p1	CID_16219385	0
tox21-mitotox-p1	CID_4350929	0
tox21-mitotox-p1	CID_74828	0
tox21-mitotox-p1	CID_2756017	0
tox21-mitotox-p1	CID_256687	0
tox21-mitotox-p1	CID_17185	0
tox21-mitotox-p1	CID_17913	0
tox21-mitotox-p1	CID_67688	0
tox21-mitotox-p1	CID_161929	0
tox21-mitotox-p1	CID_6993773	0
tox21-mitotox-p1	CID_19838	0
tox21-mitotox-p1	CID_8152	0
tox21-mitotox-p1	CID_7095	0
tox21-mitotox-p1	CID_568	0
tox21-mitotox-p1	CID_18480	0
tox21-mitotox-p1	CID_6574	0
tox21-mitotox-p1	CID_11	0
tox21-mitotox-p1	CID_1491	0
tox21-mitotox-p1	CID_12266	0
tox21-mitotox-p1	CID_85983	0
tox21-mitotox-p1	CID_7069	0
tox21-mitotox-p1	CID_12088	0
tox21-mitotox-p1	CID_6342	0
tox21-mitotox-p1	CID_20275	0
tox21-mitotox-p1	CID_20282	0
tox21-mitotox-p1	CID_5321950	0
tox21-mitotox-p1	CID_5815	0
tox21-mitotox-p1	CID_142891	0
tox21-mitotox-p1	CID_68236	0
tox21-mitotox-p1	CID_11007	0
tox21-mitotox-p1	CID_60196398	0
tox21-mitotox-p1	CID_11229	0
tox21-mitotox-p1	CID_68526	0
tox21-mitotox-p1	CID_11507	0
tox21-mitotox-p1	CID_24884197	0
tox21-mitotox-p1	CID_8749	0
tox21-mitotox-p1	CID_516902	0
tox21-mitotox-p1	CID_6567	0
tox21-mitotox-p1	CID_6853	0
tox21-mitotox-p1	CID_5280965	0
tox21-mitotox-p1	CID_82917	0
tox21-mitotox-p1	CID_61591	0
tox21-mitotox-p1	CID_261	0
tox21-mitotox-p1	CID_14782	0
tox21-mitotox-p1	CID_9476	0
tox21-mitotox-p1	CID_6537498	0
tox21-mitotox-p1	CID_14012	0
tox21-mitotox-p1	CID_61444	0
tox21-mitotox-p1	CID_7406	0
tox21-mitotox-p1	CID_66068	0
tox21-mitotox-p1	CID_92821	0
tox21-mitotox-p1	CID_12100	0
tox21-mitotox-p1	CID_12394	0
tox21-mitotox-p1	CID_12527	0
tox21-mitotox-p1	CID_522183	0
tox21-mitotox-p1	CID_12742	0
tox21-mitotox-p1	CID_69819	0
tox21-mitotox-p1	CID_13400	0
tox21-mitotox-p1	CID_2724588	0
tox21-mitotox-p1	CID_7090	0
tox21-mitotox-p1	CID_24603	0
tox21-mitotox-p1	CID_1176	0
tox21-mitotox-p1	CID_39676	0
tox21-mitotox-p1	CID_19283	0
tox21-mitotox-p1	CID_702	0
tox21-mitotox-p1	CID_8821	0
tox21-mitotox-p1	CID_7611	0
tox21-mitotox-p1	CID_6344	0
tox21-mitotox-p1	CID_62390	0
tox21-mitotox-p1	CID_66041	0
tox21-mitotox-p1	CID_7166	0
tox21-mitotox-p1	CID_7291	0
tox21-mitotox-p1	CID_7359	0
tox21-mitotox-p1	CID_27882	0
tox21-mitotox-p1	CID_79154	0
tox21-mitotox-p1	CID_4654	0
tox21-mitotox-p1	CID_22833502	0
tox21-mitotox-p1	CID_6927	0
tox21-mitotox-p1	CID_23670523	0
tox21-mitotox-p1	CID_1549521	0
tox21-mitotox-p1	CID_16627	0
tox21-mitotox-p1	CID_10026	0
tox21-mitotox-p1	CID_720471	0
tox21-mitotox-p1	CID_24819	0
tox21-mitotox-p1	CID_26323	0
tox21-mitotox-p1	CID_23668194	0
tox21-mitotox-p1	CID_62753	0
tox21-mitotox-p1	CID_28803	0
tox21-mitotox-p1	CID_5284468	0
tox21-mitotox-p1	CID_5281575	0
tox21-mitotox-p1	CID_9171	0
tox21-mitotox-p1	CID_153909	0
tox21-mitotox-p1	CID_10465	0
tox21-mitotox-p1	CID_7914	0
tox21-mitotox-p1	CID_6680	0
tox21-mitotox-p1	CID_2733708	0
tox21-mitotox-p1	CID_9207	0
tox21-mitotox-p1	CID_3014138	0
tox21-mitotox-p1	CID_67579	0
tox21-mitotox-p1	CID_9707	0
tox21-mitotox-p1	CID_77378	0
tox21-mitotox-p1	CID_9865	0
tox21-mitotox-p1	CID_5377793	0
tox21-mitotox-p1	CID_63112	0
tox21-mitotox-p1	CID_93252	0
tox21-mitotox-p1	CID_16220111	0
tox21-mitotox-p1	CID_11534	0
tox21-mitotox-p1	CID_6962	0
tox21-mitotox-p1	CID_8896	0
tox21-mitotox-p1	CID_12532	0
tox21-mitotox-p1	CID_4379756	0
tox21-mitotox-p1	CID_17304	0
tox21-mitotox-p1	CID_78738	0
tox21-mitotox-p1	CID_23664361	0
tox21-mitotox-p1	CID_162071	0
tox21-mitotox-p1	CID_112412	0
tox21-mitotox-p1	CID_60966	0
tox21-mitotox-p1	CID_23664644	0
tox21-mitotox-p1	CID_76004	0
tox21-mitotox-p1	CID_10996	0
tox21-mitotox-p1	CID_541	0
tox21-mitotox-p1	CID_65522	0
tox21-mitotox-p1	CID_6043	0
tox21-mitotox-p1	CID_11858	0
tox21-mitotox-p1	CID_81184	0
tox21-mitotox-p1	CID_6259	0
tox21-mitotox-p1	CID_2201	0
tox21-mitotox-p1	CID_81829	0
tox21-mitotox-p1	CID_6377	0
tox21-mitotox-p1	CID_6810	0
tox21-mitotox-p1	CID_62306	0
tox21-mitotox-p1	CID_3308	0
tox21-mitotox-p1	CID_61972	0
tox21-mitotox-p1	CID_24393	0
tox21-mitotox-p1	CID_28118	0
tox21-mitotox-p1	CID_16682736	0
tox21-mitotox-p1	CID_10754	0
tox21-mitotox-p1	CID_5284359	0
tox21-mitotox-p1	CID_221511	0
tox21-mitotox-p1	CID_14276	0
tox21-mitotox-p1	CID_4523766	0
tox21-mitotox-p1	CID_24268	0
tox21-mitotox-p1	CID_5284466	0
tox21-mitotox-p1	CID_7045	0
tox21-mitotox-p1	CID_71593	0
tox21-mitotox-p1	CID_70315	0
tox21-mitotox-p1	CID_70438	0
tox21-mitotox-p1	CID_7449	0
tox21-mitotox-p1	CID_25208	0
tox21-mitotox-p1	CID_8553	0
tox21-mitotox-p1	CID_65275	0
tox21-mitotox-p1	CID_8124	0
tox21-mitotox-p1	CID_12195864	0
tox21-mitotox-p1	CID_38853	0
tox21-mitotox-p1	CID_16591	0
tox21-mitotox-p1	CID_60196373	0
tox21-mitotox-p1	CID_2734250	0
tox21-mitotox-p1	CID_11448496	0
tox21-mitotox-p1	CID_2734246	0
tox21-mitotox-p1	CID_11674455	0
tox21-mitotox-p1	CID_2734178	0
tox21-mitotox-p1	CID_159678	0
tox21-mitotox-p1	CID_15427	0
tox21-mitotox-p1	CID_8446	0
tox21-mitotox-p1	CID_24934	0
tox21-mitotox-p1	CID_736715	0
tox21-mitotox-p1	CID_2736548	0
tox21-mitotox-p1	CID_17046	0
tox21-mitotox-p1	CID_7204	0
tox21-mitotox-p1	CID_7185	0
tox21-mitotox-p1	CID_16749605	0
tox21-mitotox-p1	CID_60196374	0
tox21-mitotox-p1	CID_50878556	0
tox21-mitotox-p1	CID_2734235	0
tox21-mitotox-p1	CID_16210995	0
tox21-mitotox-p1	CID_12095229	0
tox21-mitotox-p1	CID_16211849	0
tox21-mitotox-p1	CID_16217215	0
tox21-mitotox-p1	CID_11075478	0
tox21-mitotox-p1	CID_2769348	0
tox21-mitotox-p1	CID_10636633	0
tox21-mitotox-p1	CID_16221	0
tox21-mitotox-p1	CID_23668817	0
tox21-mitotox-p1	CID_17095	0
tox21-mitotox-p1	CID_18815	0
tox21-mitotox-p1	CID_736366	0
tox21-mitotox-p1	CID_6905	0
tox21-mitotox-p1	CID_54739	0
tox21-mitotox-p1	CID_11369	0
tox21-mitotox-p1	CID_7997	0
tox21-pr-bla-antagonist-p1	CID_14716	1
tox21-pr-bla-antagonist-p1	CID_1318	1
tox21-pr-bla-antagonist-p1	CID_29354	1
tox21-pr-bla-antagonist-p1	CID_61285	1
tox21-pr-bla-antagonist-p1	CID_74937	1
tox21-pr-bla-antagonist-p1	CID_11831	1
tox21-pr-bla-antagonist-p1	CID_108938	1
tox21-pr-bla-antagonist-p1	CID_4632	1
tox21-pr-bla-antagonist-p1	CID_8679	1
tox21-pr-bla-antagonist-p1	CID_9880	1
tox21-pr-bla-antagonist-p1	CID_6777	1
tox21-pr-bla-antagonist-p1	CID_8689	1
tox21-pr-bla-antagonist-p1	CID_5281576	1
tox21-pr-bla-antagonist-p1	CID_15032	1
tox21-pr-bla-antagonist-p1	CID_5803	1
tox21-pr-bla-antagonist-p1	CID_9300	1
tox21-pr-bla-antagonist-p1	CID_26030	1
tox21-pr-bla-antagonist-p1	CID_7103	1
tox21-pr-bla-antagonist-p1	CID_31356	1
tox21-pr-bla-antagonist-p1	CID_75547	1
tox21-pr-bla-antagonist-p1	CID_16961	1
tox21-pr-bla-antagonist-p1	CID_17113	1
tox21-pr-bla-antagonist-p1	CID_91708	1
tox21-pr-bla-antagonist-p1	CID_26033	1
tox21-pr-bla-antagonist-p1	CID_40520	1
tox21-pr-bla-antagonist-p1	CID_15969	1
tox21-pr-bla-antagonist-p1	CID_4211	1
tox21-pr-bla-antagonist-p1	CID_6529	1
tox21-pr-bla-antagonist-p1	CID_7005	1
tox21-pr-bla-antagonist-p1	CID_163263	1
tox21-pr-bla-antagonist-p1	CID_62306	1
tox21-pr-bla-antagonist-p1	CID_30709	1
tox21-pr-bla-antagonist-p1	CID_31315	1
tox21-pr-bla-antagonist-p1	CID_20848	1
tox21-pr-bla-antagonist-p1	CID_75557	1
tox21-pr-bla-antagonist-p1	CID_5280373	1
tox21-pr-bla-antagonist-p1	CID_11769	1
tox21-pr-bla-antagonist-p1	CID_68570	1
tox21-pr-bla-antagonist-p1	CID_6796	1
tox21-pr-bla-antagonist-p1	CID_7573	1
tox21-pr-bla-antagonist-p1	CID_22463	1
tox21-pr-bla-antagonist-p1	CID_81259	1
tox21-pr-bla-antagonist-p1	CID_9884915	1
tox21-pr-bla-antagonist-p1	CID_91649	1
tox21-pr-bla-antagonist-p1	CID_91692	1
tox21-pr-bla-antagonist-p1	CID_31957	1
tox21-pr-bla-antagonist-p1	CID_93312	1
tox21-pr-bla-antagonist-p1	CID_441140	1
tox21-pr-bla-antagonist-p1	CID_40585	1
tox21-pr-bla-antagonist-p1	CID_5755	1
tox21-pr-bla-antagonist-p1	CID_12688	1
tox21-pr-bla-antagonist-p1	CID_14138	1
tox21-pr-bla-antagonist-p1	CID_51369	1
tox21-pr-bla-antagonist-p1	CID_27295	1
tox21-pr-bla-antagonist-p1	CID_78435	1
tox21-pr-bla-antagonist-p1	CID_91683	1
tox21-pr-bla-antagonist-p1	CID_5510	1
tox21-pr-bla-antagonist-p1	CID_9074	1
tox21-pr-bla-antagonist-p1	CID_22584	1
tox21-pr-bla-antagonist-p1	CID_7327	1
tox21-pr-bla-antagonist-p1	CID_7013	1
tox21-pr-bla-antagonist-p1	CID_18529	1
tox21-pr-bla-antagonist-p1	CID_17701	1
tox21-pr-bla-antagonist-p1	CID_91693	1
tox21-pr-bla-antagonist-p1	CID_117640	1
tox21-pr-bla-antagonist-p1	CID_3347	1
tox21-pr-bla-antagonist-p1	CID_5284363	1
tox21-pr-bla-antagonist-p1	CID_6635	1
tox21-pr-bla-antagonist-p1	CID_23666110	1
tox21-pr-bla-antagonist-p1	CID_14127	1
tox21-pr-bla-antagonist-p1	CID_14425	1
tox21-pr-bla-antagonist-p1	CID_38884	1
tox21-pr-bla-antagonist-p1	CID_11488	1
tox21-pr-bla-antagonist-p1	CID_6636	1
tox21-pr-bla-antagonist-p1	CID_24321	1
tox21-pr-bla-antagonist-p1	CID_81346	1
tox21-pr-bla-antagonist-p1	CID_5284441	1
tox21-pr-bla-antagonist-p1	CID_107377	1
tox21-pr-bla-antagonist-p1	CID_36242	1
tox21-pr-bla-antagonist-p1	CID_20113	1
tox21-pr-bla-antagonist-p1	CID_6603901	1
tox21-pr-bla-antagonist-p1	CID_9786	1
tox21-pr-bla-antagonist-p1	CID_86171	1
tox21-pr-bla-antagonist-p1	CID_11289	1
tox21-pr-bla-antagonist-p1	CID_27465	1
tox21-pr-bla-antagonist-p1	CID_8572	1
tox21-pr-bla-antagonist-p1	CID_75575	1
tox21-pr-bla-antagonist-p1	CID_2998	1
tox21-pr-bla-antagonist-p1	CID_93528	1
tox21-pr-bla-antagonist-p1	CID_27211	1
tox21-pr-bla-antagonist-p1	CID_66609	1
tox21-pr-bla-antagonist-p1	CID_6702	1
tox21-pr-bla-antagonist-p1	CID_223368	1
tox21-pr-bla-antagonist-p1	CID_62558	1
tox21-pr-bla-antagonist-p1	CID_70400	1
tox21-pr-bla-antagonist-p1	CID_8663	1
tox21-pr-bla-antagonist-p1	CID_73852	1
tox21-pr-bla-antagonist-p1	CID_8615	1
tox21-pr-bla-antagonist-p1	CID_7076	1
tox21-pr-bla-antagonist-p1	CID_13708	1
tox21-pr-bla-antagonist-p1	CID_644213	1
tox21-pr-bla-antagonist-p1	CID_10303	1
tox21-pr-bla-antagonist-p1	CID_79633	1
tox21-pr-bla-antagonist-p1	CID_8305	1
tox21-pr-bla-antagonist-p1	CID_16051930	1
tox21-pr-bla-antagonist-p1	CID_16682953	1
tox21-pr-bla-antagonist-p1	CID_86211	1
tox21-pr-bla-antagonist-p1	CID_9395	1
tox21-pr-bla-antagonist-p1	CID_60196436	1
tox21-pr-bla-antagonist-p1	CID_16422	1
tox21-pr-bla-antagonist-p1	CID_17531	1
tox21-pr-bla-antagonist-p1	CID_3034351	1
tox21-pr-bla-antagonist-p1	CID_67350	1
tox21-pr-bla-antagonist-p1	CID_16722125	1
tox21-pr-bla-antagonist-p1	CID_66571	1
tox21-pr-bla-antagonist-p1	CID_4443516	1
tox21-pr-bla-antagonist-p1	CID_18980	1
tox21-pr-bla-antagonist-p1	CID_103005	1
tox21-pr-bla-antagonist-p1	CID_6772	1
tox21-pr-bla-antagonist-p1	CID_6295	1
tox21-pr-bla-antagonist-p1	CID_16685	1
tox21-pr-bla-antagonist-p1	CID_3220	1
tox21-pr-bla-antagonist-p1	CID_1474	1
tox21-pr-bla-antagonist-p1	CID_3086172	1
tox21-pr-bla-antagonist-p1	CID_299728	1
tox21-pr-bla-antagonist-p1	CID_6621	1
tox21-pr-bla-antagonist-p1	CID_28768	1
tox21-pr-bla-antagonist-p1	CID_91593	1
tox21-pr-bla-antagonist-p1	CID_11437710	1
tox21-pr-bla-antagonist-p1	CID_41114	1
tox21-pr-bla-antagonist-p1	CID_116814	1
tox21-pr-bla-antagonist-p1	CID_5881	1
tox21-pr-bla-antagonist-p1	CID_8691	1
tox21-pr-bla-antagonist-p1	CID_5280793	1
tox21-pr-bla-antagonist-p1	CID_114994	1
tox21-pr-bla-antagonist-p1	CID_10377	1
tox21-pr-bla-antagonist-p1	CID_87250	1
tox21-pr-bla-antagonist-p1	CID_75576	1
tox21-pr-bla-antagonist-p1	CID_2603	1
tox21-pr-bla-antagonist-p1	CID_91673	1
tox21-pr-bla-antagonist-p1	CID_91677	1
tox21-pr-bla-antagonist-p1	CID_77956	1
tox21-pr-bla-antagonist-p1	CID_5280443	1
tox21-pr-bla-antagonist-p1	CID_6854	1
tox21-pr-bla-antagonist-p1	CID_161803	1
tox21-pr-bla-antagonist-p1	CID_17435	1
tox21-pr-bla-antagonist-p1	CID_6857648	1
tox21-pr-bla-antagonist-p1	CID_34313	1
tox21-pr-bla-antagonist-p1	CID_94684	1
tox21-pr-bla-antagonist-p1	CID_118703	1
tox21-pr-bla-antagonist-p1	CID_243274	1
tox21-pr-bla-antagonist-p1	CID_66573	1
tox21-pr-bla-antagonist-p1	CID_94932	1
tox21-pr-bla-antagonist-p1	CID_9444	1
tox21-pr-bla-antagonist-p1	CID_24633	1
tox21-pr-bla-antagonist-p1	CID_3037	1
tox21-pr-bla-antagonist-p1	CID_16560	1
tox21-pr-bla-antagonist-p1	CID_62217	1
tox21-pr-bla-antagonist-p1	CID_2355	1
tox21-pr-bla-antagonist-p1	CID_13271	1
tox21-pr-bla-antagonist-p1	CID_60196435	1
tox21-pr-bla-antagonist-p1	CID_60196420	1
tox21-pr-bla-antagonist-p1	CID_36870	1
tox21-pr-bla-antagonist-p1	CID_5934	1
tox21-pr-bla-antagonist-p1	CID_26295	1
tox21-pr-bla-antagonist-p1	CID_3346	1
tox21-pr-bla-antagonist-p1	CID_299	1
tox21-pr-bla-antagonist-p1	CID_67271	1
tox21-pr-bla-antagonist-p1	CID_67299	1
tox21-pr-bla-antagonist-p1	CID_6053	1
tox21-pr-bla-antagonist-p1	CID_31553	1
tox21-pr-bla-antagonist-p1	CID_1752	1
tox21-pr-bla-antagonist-p1	CID_73675	1
tox21-pr-bla-antagonist-p1	CID_6537495	1
tox21-pr-bla-antagonist-p1	CID_40301	1
tox21-pr-bla-antagonist-p1	CID_5993	1
tox21-pr-bla-antagonist-p1	CID_2788	1
tox21-pr-bla-antagonist-p1	CID_11247	1
tox21-pr-bla-antagonist-p1	CID_38764	1
tox21-pr-bla-antagonist-p1	CID_12955	1
tox21-pr-bla-antagonist-p1	CID_5853	1
tox21-pr-bla-antagonist-p1	CID_6818	1
tox21-pr-bla-antagonist-p1	CID_27582	1
tox21-pr-bla-antagonist-p1	CID_7543	1
tox21-pr-bla-antagonist-p1	CID_7563	1
tox21-pr-bla-antagonist-p1	CID_3035	1
tox21-pr-bla-antagonist-p1	CID_4169	1
tox21-pr-bla-antagonist-p1	CID_445154	1
tox21-pr-bla-antagonist-p1	CID_5870	1
tox21-pr-bla-antagonist-p1	CID_3036	1
tox21-pr-bla-antagonist-p1	CID_41206	1
tox21-pr-bla-antagonist-p1	CID_14642	1
tox21-pr-bla-antagonist-p1	CID_59086459	1
tox21-pr-bla-antagonist-p1	CID_7595	1
tox21-pr-bla-antagonist-p1	CID_15752	1
tox21-pr-bla-antagonist-p1	CID_21694	1
tox21-pr-bla-antagonist-p1	CID_11859	1
tox21-pr-bla-antagonist-p1	CID_4485	1
tox21-pr-bla-antagonist-p1	CID_7546	1
tox21-pr-bla-antagonist-p1	CID_83050	1
tox21-pr-bla-antagonist-p1	CID_8570	1
tox21-pr-bla-antagonist-p1	CID_67349	1
tox21-pr-bla-antagonist-p1	CID_22833294	1
tox21-pr-bla-antagonist-p1	CID_5281567	1
tox21-pr-bla-antagonist-p1	CID_232446	1
tox21-pr-bla-antagonist-p1	CID_36159	1
tox21-pr-bla-antagonist-p1	CID_9275	1
tox21-pr-bla-antagonist-p1	CID_76302	1
tox21-pr-bla-antagonist-p1	CID_25015	1
tox21-pr-bla-antagonist-p1	CID_3894848	1
tox21-pr-bla-antagonist-p1	CID_4890	1
tox21-pr-bla-antagonist-p1	CID_5281034	1
tox21-pr-bla-antagonist-p1	CID_6440940	1
tox21-pr-bla-antagonist-p1	CID_6439929	1
tox21-pr-bla-antagonist-p1	CID_1548943	1
tox21-pr-bla-antagonist-p1	CID_7568	1
tox21-pr-bla-antagonist-p1	CID_56638112	1
tox21-pr-bla-antagonist-p1	CID_69150	1
tox21-pr-bla-antagonist-p1	CID_23019	1
tox21-pr-bla-antagonist-p1	CID_6620	1
tox21-pr-bla-antagonist-p1	CID_586708	1
tox21-pr-bla-antagonist-p1	CID_17231	1
tox21-pr-bla-antagonist-p1	CID_7638	1
tox21-pr-bla-antagonist-p1	CID_5284452	1
tox21-pr-bla-antagonist-p1	CID_7567	1
tox21-pr-bla-antagonist-p1	CID_43226	1
tox21-pr-bla-antagonist-p1	CID_8571	1
tox21-pr-bla-antagonist-p1	CID_64961	1
tox21-pr-bla-antagonist-p1	CID_627458	1
tox21-pr-bla-antagonist-p1	CID_6619	1
tox21-pr-bla-antagonist-p1	CID_84677	1
tox21-pr-bla-antagonist-p1	CID_102724	1
tox21-pr-bla-antagonist-p1	CID_8633	1
tox21-pr-bla-antagonist-p1	CID_608116	1
tox21-pr-bla-antagonist-p1	CID_7258	1
tox21-pr-bla-antagonist-p1	CID_10114	1
tox21-pr-bla-antagonist-p1	CID_5284469	1
tox21-pr-bla-antagonist-p1	CID_73668	1
tox21-pr-bla-antagonist-p1	CID_6197	1
tox21-pr-bla-antagonist-p1	CID_9502	1
tox21-pr-bla-antagonist-p1	CID_8561	1
tox21-pr-bla-antagonist-p1	CID_5284341	1
tox21-pr-bla-antagonist-p1	CID_6633	1
tox21-pr-bla-antagonist-p1	CID_13745	1
tox21-pr-bla-antagonist-p1	CID_29872	1
tox21-pr-bla-antagonist-p1	CID_95170	1
tox21-pr-bla-antagonist-p1	CID_17321	1
tox21-pr-bla-antagonist-p1	CID_60196294	1
tox21-pr-bla-antagonist-p1	CID_113124	1
tox21-pr-bla-antagonist-p1	CID_69317	1
tox21-pr-bla-antagonist-p1	CID_62770	1
tox21-pr-bla-antagonist-p1	CID_12111	1
tox21-pr-bla-antagonist-p1	CID_5280863	1
tox21-pr-bla-antagonist-p1	CID_338733	1
tox21-pr-bla-antagonist-p1	CID_13254	1
tox21-pr-bla-antagonist-p1	CID_6872	1
tox21-pr-bla-antagonist-p1	CID_1910825	1
tox21-pr-bla-antagonist-p1	CID_11356	1
tox21-pr-bla-antagonist-p1	CID_6979	1
